Gene stable ID	Human gene stable ID	Human orthology confidence [0 low, 1 high]
FBgn0261673	ENSG00000071967	1
FBgn0040553		
FBgn0263018		
FBgn0024277		
FBgn0046323		
FBgn0264944		
FBgn0265580		
FBgn0086900		
FBgn0053057	ENSG00000149743	1
FBgn0031285	ENSG00000136156	0
FBgn0031285	ENSG00000078596	0
FBgn0031285	ENSG00000135916	0
FBgn0016698	ENSG00000119383	1
FBgn0082997		
FBgn0262438		
FBgn0265912		
FBgn0003983		
FBgn0003742	ENSG00000164548	0
FBgn0016126	ENSG00000183049	1
FBgn0031006	ENSG00000164327	0
FBgn0037347	ENSG00000109618	1
FBgn0263395		
FBgn0030859		
FBgn0086913		
FBgn0267828	ENSG00000140284	0
FBgn0267828	ENSG00000143554	0
FBgn0267828	ENSG00000068366	0
FBgn0267828	ENSG00000151726	0
FBgn0267828	ENSG00000130304	0
FBgn0267828	ENSG00000164398	0
FBgn0267828	ENSG00000281938	0
FBgn0267828	ENSG00000083807	0
FBgn0267828	ENSG00000113396	0
FBgn0267828	ENSG00000167114	0
FBgn0267828	ENSG00000130377	0
FBgn0267828	ENSG00000123983	0
FBgn0267828	ENSG00000103740	0
FBgn0002791	ENSG00000176248	1
FBgn0038539	ENSG00000170296	0
FBgn0031261		
FBgn0022359	ENSG00000140263	1
FBgn0030790	ENSG00000182831	1
FBgn0266789		
FBgn0002571	ENSG00000243480	0
FBgn0002571	ENSG00000237763	0
FBgn0002571	ENSG00000174876	0
FBgn0002571	ENSG00000187733	0
FBgn0002571	ENSG00000240038	0
FBgn0002571	ENSG00000138079	0
FBgn0002571	ENSG00000168003	0
FBgn0265427		
FBgn0004507	ENSG00000068976	1
FBgn0004507	ENSG00000100994	1
FBgn0004507	ENSG00000100504	1
FBgn0038387	ENSG00000217930	1
FBgn0000075		
FBgn0030808	ENSG00000161800	0
FBgn0027930		
FBgn0013432		
FBgn0250789	ENSG00000197694	1
FBgn0265696		
FBgn0030101		
FBgn0012028		
FBgn0036512	ENSG00000109775	1
FBgn0265167		
FBgn0003575		
FBgn0264599		
FBgn0265987		
FBgn0000319	ENSG00000162994	0
FBgn0000319	ENSG00000141367	1
FBgn0000319	ENSG00000070371	1
FBgn0030417		
FBgn0026417	ENSG00000136273	0
FBgn0026417	ENSG00000188996	0
FBgn0265068		
FBgn0032956	ENSG00000108094	1
FBgn0035657	ENSG00000102753	1
FBgn0035657	ENSG00000186432	1
FBgn0038832		
FBgn0031391		
FBgn0032625		
FBgn0038507		
FBgn0267287		
FBgn0019660		
FBgn0267030		
FBgn0063374		
FBgn0261381	ENSG00000029639	1
FBgn0051522	ENSG00000066322	0
FBgn0051522	ENSG00000164181	0
FBgn0053710		
FBgn0264562	ENSG00000148200	0
FBgn0283429		
FBgn0266230		
FBgn0039466	ENSG00000174373	0
FBgn0029745	ENSG00000130706	0
FBgn0267321		
FBgn0085474		
FBgn0263082		
FBgn0029512	ENSG00000142230	1
FBgn0053444		
FBgn0033214	ENSG00000062282	1
FBgn0033214	ENSG00000106384	1
FBgn0033214	ENSG00000166391	1
FBgn0033214	ENSG00000204195	1
FBgn0033214	ENSG00000147160	1
FBgn0033214	ENSG00000124003	1
FBgn0033214	ENSG00000184210	1
FBgn0085242	ENSG00000184162	1
FBgn0038673	ENSG00000182307	0
FBgn0086357	ENSG00000065665	0
FBgn0010352	ENSG00000197444	1
FBgn0010352	ENSG00000105953	1
FBgn0261680		
FBgn0053144		
FBgn0034423		
FBgn0040510	ENSG00000159899	0
FBgn0040510	ENSG00000101890	0
FBgn0040510	ENSG00000152402	0
FBgn0040510	ENSG00000164742	0
FBgn0040510	ENSG00000155897	0
FBgn0040510	ENSG00000121281	0
FBgn0040510	ENSG00000078295	0
FBgn0040510	ENSG00000070019	0
FBgn0040510	ENSG00000174233	0
FBgn0040510	ENSG00000164116	0
FBgn0040510	ENSG00000132518	0
FBgn0040510	ENSG00000129467	0
FBgn0040510	ENSG00000113389	0
FBgn0034903		
FBgn0040075	ENSG00000183207	1
FBgn0259949		
FBgn0023496	ENSG00000182333	0
FBgn0023496	ENSG00000107798	0
FBgn0023496	ENSG00000173239	0
FBgn0023496	ENSG00000204021	0
FBgn0023496	ENSG00000204022	0
FBgn0023496	ENSG00000204020	0
FBgn0053926		
FBgn0052631		
FBgn0031497	ENSG00000031698	1
FBgn0286007		
FBgn0053742		
FBgn0038381		
FBgn0037446		
FBgn0033056		
FBgn0032924	ENSG00000187609	0
FBgn0034999	ENSG00000140284	0
FBgn0034999	ENSG00000143554	0
FBgn0034999	ENSG00000068366	0
FBgn0034999	ENSG00000151726	0
FBgn0034999	ENSG00000130304	0
FBgn0034999	ENSG00000164398	0
FBgn0034999	ENSG00000281938	0
FBgn0034999	ENSG00000083807	0
FBgn0034999	ENSG00000113396	0
FBgn0034999	ENSG00000167114	0
FBgn0034999	ENSG00000130377	0
FBgn0034999	ENSG00000123983	0
FBgn0034999	ENSG00000103740	0
FBgn0259727	ENSG00000182712	1
FBgn0035727		
FBgn0053293		
FBgn0265589		
FBgn0082975		
FBgn0265636		
FBgn0030004	ENSG00000157856	1
FBgn0030753	ENSG00000053702	0
FBgn0030753	ENSG00000197312	1
FBgn0030753	ENSG00000175352	0
FBgn0030753	ENSG00000134882	0
FBgn0030753	ENSG00000170967	1
FBgn0052564		
FBgn0014022		
FBgn0028955		
FBgn0030298		
FBgn0039356		
FBgn0267049		
FBgn0035817		
FBgn0267220		
FBgn0030993		
FBgn0286075	ENSG00000005156	1
FBgn0029929	ENSG00000147419	0
FBgn0000032	ENSG00000142513	0
FBgn0000032	ENSG00000014257	0
FBgn0000032	ENSG00000134575	0
FBgn0260750	ENSG00000006530	1
FBgn0030504	ENSG00000052749	1
FBgn0013767		
FBgn0005660		
FBgn0053547	ENSG00000205857	0
FBgn0053547	ENSG00000079841	0
FBgn0053547	ENSG00000176406	0
FBgn0053547	ENSG00000117016	0
FBgn0053547	ENSG00000101098	0
FBgn0264291		
FBgn0264377		
FBgn0267936		
FBgn0029935		
FBgn0003638	ENSG00000061936	1
FBgn0284442	ENSG00000112118	1
FBgn0053329		
FBgn0086784	ENSG00000084710	1
FBgn0086784	ENSG00000132294	1
FBgn0259149	ENSG00000144410	0
FBgn0259149	ENSG00000165078	0
FBgn0259149	ENSG00000080618	0
FBgn0259149	ENSG00000128510	0
FBgn0259149	ENSG00000158516	0
FBgn0259149	ENSG00000153002	0
FBgn0259149	ENSG00000158525	0
FBgn0259149	ENSG00000163751	0
FBgn0259149	ENSG00000091704	0
FBgn0260398	ENSG00000164975	0
FBgn0029789	ENSG00000187944	0
FBgn0029789	ENSG00000197121	0
FBgn0015371		
FBgn0041186	ENSG00000163950	0
FBgn0035132		
FBgn0023507	ENSG00000180902	1
FBgn0266950		
FBgn0039863	ENSG00000101040	0
FBgn0053877		
FBgn0262680		
FBgn0011877		
FBgn0010173	ENSG00000132383	1
FBgn0034655		
FBgn0036750	ENSG00000189221	0
FBgn0036750	ENSG00000069535	0
FBgn0036750	ENSG00000254536	0
FBgn0036750	ENSG00000148832	0
FBgn0036750	ENSG00000088826	0
FBgn0036750	ENSG00000104951	0
FBgn0262996		
FBgn0040827		
FBgn0263562		
FBgn0267978	ENSG00000273706	0
FBgn0053906	ENSG00000146047	0
FBgn0053906	ENSG00000285480	0
FBgn0053906	ENSG00000101812	0
FBgn0053906	ENSG00000123569	0
FBgn0262100		
FBgn0265674		
FBgn0266855		
FBgn0035249	ENSG00000143294	0
FBgn0037666		
FBgn0037835		
FBgn0011994		
FBgn0284257		
FBgn0265759		
FBgn0053642		
FBgn0052833		
FBgn0039337	ENSG00000118579	1
FBgn0038412		
FBgn0003430	ENSG00000183770	0
FBgn0265451		
FBgn0036536	ENSG00000186073	1
FBgn0054012		
FBgn0064116	ENSG00000230124	1
FBgn0033042		
FBgn0033292	ENSG00000186204	0
FBgn0033292	ENSG00000171954	0
FBgn0033292	ENSG00000186529	0
FBgn0033292	ENSG00000186160	0
FBgn0033292	ENSG00000186377	0
FBgn0033292	ENSG00000186115	0
FBgn0033292	ENSG00000137869	0
FBgn0033292	ENSG00000145476	0
FBgn0033292	ENSG00000187048	0
FBgn0033292	ENSG00000162365	0
FBgn0033292	ENSG00000186526	0
FBgn0033292	ENSG00000171903	0
FBgn0033292	ENSG00000142973	0
FBgn0032329	ENSG00000160310	1
FBgn0087008	ENSG00000130024	0
FBgn0026015	ENSG00000100038	1
FBgn0266710		
FBgn0266863		
FBgn0021814	ENSG00000160948	1
FBgn0267992		
FBgn0262204		
FBgn0038330	ENSG00000181982	1
FBgn0259241	ENSG00000164764	0
FBgn0034837		
FBgn0263106	ENSG00000172404	0
FBgn0263106	ENSG00000137094	0
FBgn0263106	ENSG00000179407	0
FBgn0263106	ENSG00000105993	0
FBgn0263106	ENSG00000164031	0
FBgn0263106	ENSG00000132002	0
FBgn0263106	ENSG00000135924	0
FBgn0263106	ENSG00000148719	0
FBgn0028900		
FBgn0265656		
FBgn0086677		
FBgn0033848		
FBgn0085412		
FBgn0002780		
FBgn0261871		
FBgn0037200	ENSG00000241058	1
FBgn0037200	ENSG00000111641	0
FBgn0243586		
FBgn0265066		
FBgn0011659	ENSG00000076242	1
FBgn0051851		
FBgn0267961		
FBgn0030863	ENSG00000108106	1
FBgn0022097	ENSG00000100554	1
FBgn0029977	ENSG00000162039	0
FBgn0011882		
FBgn0266942		
FBgn0028399	ENSG00000168528	1
FBgn0028399	ENSG00000164300	1
FBgn0028399	ENSG00000184716	1
FBgn0028399	ENSG00000111897	1
FBgn0028399	ENSG00000132824	1
FBgn0032812	ENSG00000175809	0
FBgn0032812	ENSG00000105879	0
FBgn0050052		
FBgn0035720	ENSG00000100201	1
FBgn0033717	ENSG00000165591	1
FBgn0051617		
FBgn0260789		
FBgn0266886		
FBgn0031785		
FBgn0053282	ENSG00000109667	0
FBgn0053282	ENSG00000163581	0
FBgn0053282	ENSG00000197241	0
FBgn0053282	ENSG00000181856	0
FBgn0053282	ENSG00000146411	0
FBgn0053282	ENSG00000151229	0
FBgn0053282	ENSG00000251357	0
FBgn0053282	ENSG00000133460	0
FBgn0053282	ENSG00000059804	0
FBgn0053282	ENSG00000173262	0
FBgn0053282	ENSG00000197496	0
FBgn0053282	ENSG00000160326	0
FBgn0053282	ENSG00000117394	0
FBgn0053282	ENSG00000136856	0
FBgn0053282	ENSG00000142583	0
FBgn0032259	ENSG00000239382	1
FBgn0264723		
FBgn0053784		
FBgn0037251	ENSG00000175536	1
FBgn0026192	ENSG00000102981	1
FBgn0026192	ENSG00000124171	1
FBgn0026192	ENSG00000178184	1
FBgn0011296	ENSG00000254445	0
FBgn0011296	ENSG00000170276	0
FBgn0011296	ENSG00000169271	0
FBgn0011296	ENSG00000109846	0
FBgn0011296	ENSG00000173641	0
FBgn0011296	ENSG00000260325	0
FBgn0011296	ENSG00000152137	0
FBgn0011296	ENSG00000160202	0
FBgn0011296	ENSG00000276076	0
FBgn0035553		
FBgn0267478		
FBgn0263487		
FBgn0038058	ENSG00000103043	1
FBgn0035335	ENSG00000276345	1
FBgn0035335	ENSG00000214026	1
FBgn0265683		
FBgn0083031		
FBgn0263523		
FBgn0067407		
FBgn0037827		
FBgn0000591	ENSG00000187821	0
FBgn0000591	ENSG00000188290	0
FBgn0000591	ENSG00000163909	0
FBgn0000591	ENSG00000197921	0
FBgn0000591	ENSG00000134107	0
FBgn0000591	ENSG00000114315	0
FBgn0000591	ENSG00000164683	0
FBgn0000591	ENSG00000069812	0
FBgn0000591	ENSG00000123095	0
FBgn0000591	ENSG00000179111	0
FBgn0000591	ENSG00000144485	0
FBgn0000591	ENSG00000173673	0
FBgn0000591	ENSG00000135547	0
FBgn0033973	ENSG00000107521	0
FBgn0083936		
FBgn0264941		
FBgn0036815		
FBgn0035294	ENSG00000140259	1
FBgn0010621	ENSG00000150753	1
FBgn0029154	ENSG00000151376	1
FBgn0029154	ENSG00000065833	1
FBgn0029154	ENSG00000082212	1
FBgn0262102		
FBgn0026582	ENSG00000149136	0
FBgn0085480	ENSG00000223658	0
FBgn0085480	ENSG00000171155	0
FBgn0085480	ENSG00000106392	0
FBgn0050076		
FBgn0039641	ENSG00000205060	1
FBgn0260967		
FBgn0002774	ENSG00000135829	1
FBgn0037399		
FBgn0038241		
FBgn0036816	ENSG00000141485	1
FBgn0036816	ENSG00000007216	1
FBgn0036816	ENSG00000164707	1
FBgn0036816	ENSG00000158296	1
FBgn0036816	ENSG00000081800	1
FBgn0261060		
FBgn0266241		
FBgn0263742		
FBgn0036919	ENSG00000115806	1
FBgn0036919	ENSG00000114745	1
FBgn0032253	ENSG00000269242	0
FBgn0032253	ENSG00000104774	1
FBgn0032253	ENSG00000269590	0
FBgn0011715	ENSG00000099956	1
FBgn0039771		
FBgn0034716	ENSG00000137491	0
FBgn0040514		
FBgn0034463		
FBgn0032224	ENSG00000086475	1
FBgn0032224	ENSG00000179918	1
FBgn0263346		
FBgn0040650	ENSG00000141741	0
FBgn0266154		
FBgn0032506		
FBgn0284083		
FBgn0039306	ENSG00000058729	1
FBgn0040958		
FBgn0267554		
FBgn0033501		
FBgn0085213		
FBgn0266889		
FBgn0035590	ENSG00000172315	1
FBgn0036588		
FBgn0052040		
FBgn0036217	ENSG00000254858	1
FBgn0037844		
FBgn0050290	ENSG00000138621	1
FBgn0040717		
FBgn0051955		
FBgn0050151		
FBgn0031374	ENSG00000075702	0
FBgn0031374	ENSG00000188039	0
FBgn0031374	ENSG00000184465	0
FBgn0031374	ENSG00000285733	0
FBgn0031374	ENSG00000166359	0
FBgn0031374	ENSG00000150627	0
FBgn0031374	ENSG00000137802	0
FBgn0031374	ENSG00000136918	0
FBgn0031374	ENSG00000163811	0
FBgn0031374	ENSG00000119599	0
FBgn0031374	ENSG00000176566	0
FBgn0031374	ENSG00000182308	0
FBgn0031374	ENSG00000139323	0
FBgn0031374	ENSG00000139350	0
FBgn0085211		
FBgn0086782		
FBgn0052437		
FBgn0083016		
FBgn0267127		
FBgn0035244	ENSG00000131269	0
FBgn0033649		
FBgn0036922	ENSG00000185716	1
FBgn0034286		
FBgn0261567		
FBgn0263546		
FBgn0032013	ENSG00000127990	0
FBgn0032013	ENSG00000108823	0
FBgn0036257	ENSG00000175220	0
FBgn0041225		
FBgn0036712		
FBgn0085300		
FBgn0037583		
FBgn0082994		
FBgn0086200		
FBgn0014865		
FBgn0030012	ENSG00000198816	0
FBgn0030012	ENSG00000218891	0
FBgn0030012	ENSG00000167394	0
FBgn0039102		
FBgn0040376		
FBgn0037350		
FBgn0026319	ENSG00000076604	1
FBgn0038032	ENSG00000197601	1
FBgn0038032	ENSG00000064763	1
FBgn0038877		
FBgn0038833		
FBgn0050025	ENSG00000151006	0
FBgn0050025	ENSG00000178226	0
FBgn0265715		
FBgn0053386		
FBgn0285937	ENSG00000138069	1
FBgn0053645		
FBgn0263852	ENSG00000129562	1
FBgn0022029	ENSG00000198276	1
FBgn0050033		
FBgn0011928		
FBgn0033556	ENSG00000117614	1
FBgn0033891	ENSG00000101247	1
FBgn0000618	ENSG00000120533	1
FBgn0015721	ENSG00000104804	0
FBgn0032078		
FBgn0263488		
FBgn0003279	ENSG00000174444	1
FBgn0035554		
FBgn0052200		
FBgn0032385		
FBgn0003076	ENSG00000154330	0
FBgn0003076	ENSG00000169299	0
FBgn0003076	ENSG00000099256	0
FBgn0003076	ENSG00000165434	0
FBgn0003076	ENSG00000165704	0
FBgn0003076	ENSG00000079739	0
FBgn0052191	ENSG00000135677	0
FBgn0052191	ENSG00000141337	0
FBgn0052191	ENSG00000196562	0
FBgn0052191	ENSG00000062096	0
FBgn0052191	ENSG00000101846	0
FBgn0052191	ENSG00000006756	0
FBgn0052191	ENSG00000205667	0
FBgn0052191	ENSG00000113273	0
FBgn0052191	ENSG00000137573	0
FBgn0052191	ENSG00000164291	0
FBgn0052191	ENSG00000183876	0
FBgn0052191	ENSG00000157399	0
FBgn0052191	ENSG00000180801	0
FBgn0052191	ENSG00000141012	0
FBgn0052191	ENSG00000100299	0
FBgn0027592	ENSG00000099917	1
FBgn0037911	ENSG00000275074	1
FBgn0086605	ENSG00000239857	1
FBgn0034982	ENSG00000135040	1
FBgn0082924		
FBgn0034010		
FBgn0053866		
FBgn0053487		
FBgn0250825		
FBgn0036861		
FBgn0052115		
FBgn0029839	ENSG00000130193	1
FBgn0033905	ENSG00000162461	1
FBgn0053242		
FBgn0263376		
FBgn0003731		
FBgn0039821		
FBgn0011582	ENSG00000179546	0
FBgn0011582	ENSG00000178394	0
FBgn0035235		
FBgn0016701	ENSG00000167578	1
FBgn0016701	ENSG00000171570	1
FBgn0085804		
FBgn0262531		
FBgn0036710	ENSG00000146842	1
FBgn0051634	ENSG00000101187	1
FBgn0085288		
FBgn0003683		
FBgn0004892		
FBgn0267553		
FBgn0053796		
FBgn0030929		
FBgn0000045		
FBgn0024957		
FBgn0032402		
FBgn0036327	ENSG00000146701	1
FBgn0004449	ENSG00000218336	0
FBgn0004449	ENSG00000145934	0
FBgn0004449	ENSG00000149256	0
FBgn0004449	ENSG00000009694	0
FBgn0015011	ENSG00000168710	1
FBgn0015011	ENSG00000158467	1
FBgn0035669		
FBgn0262687		
FBgn0032291		
FBgn0034087	ENSG00000132361	0
FBgn0034726	ENSG00000115350	0
FBgn0284226		
FBgn0036514	ENSG00000253797	0
FBgn0036514	ENSG00000156697	0
FBgn0011891		
FBgn0033566	ENSG00000169592	0
FBgn0030305	ENSG00000081307	1
FBgn0050048		
FBgn0003371	ENSG00000082701	1
FBgn0003371	ENSG00000268643	0
FBgn0003371	ENSG00000105723	1
FBgn0030566		
FBgn0050067		
FBgn0053383		
FBgn0267879		
FBgn0040232	ENSG00000138778	0
FBgn0000287	ENSG00000165804	0
FBgn0000287	ENSG00000165821	0
FBgn0037026	ENSG00000004866	1
FBgn0037026	ENSG00000007341	1
FBgn0032476		
FBgn0037624	ENSG00000132780	0
FBgn0036608		
FBgn0267276		
FBgn0035498	ENSG00000149781	1
FBgn0035498	ENSG00000073712	1
FBgn0035498	ENSG00000101311	1
FBgn0033235	ENSG00000165688	1
FBgn0036212		
FBgn0263027	ENSG00000177692	1
FBgn0050284		
FBgn0267047		
FBgn0262811		
FBgn0266773		
FBgn0030492		
FBgn0036909	ENSG00000160124	1
FBgn0004650		
FBgn0050050		
FBgn0267240		
FBgn0008635	ENSG00000129083	1
FBgn0034242	ENSG00000172775	1
FBgn0267008		
FBgn0043043	ENSG00000145284	0
FBgn0028892	ENSG00000146476	1
FBgn0011981		
FBgn0262126	ENSG00000150961	1
FBgn0262593		
FBgn0038431	ENSG00000151006	0
FBgn0038431	ENSG00000178226	0
FBgn0033755	ENSG00000103249	1
FBgn0262387	ENSG00000215938	1
FBgn0262387	ENSG00000211137	1
FBgn0267113		
FBgn0040528	ENSG00000178467	0
FBgn0040528	ENSG00000149380	0
FBgn0053469		
FBgn0033818		
FBgn0010038	ENSG00000155962	0
FBgn0010038	ENSG00000124194	0
FBgn0010038	ENSG00000169504	0
FBgn0010038	ENSG00000133433	0
FBgn0010038	ENSG00000099984	0
FBgn0010038	ENSG00000148834	0
FBgn0010038	ENSG00000213719	0
FBgn0010038	ENSG00000104381	0
FBgn0010038	ENSG00000276950	0
FBgn0010038	ENSG00000065621	0
FBgn0010038	ENSG00000112782	0
FBgn0010038	ENSG00000169583	0
FBgn0085198		
FBgn0039551		
FBgn0085261		
FBgn0260447		
FBgn0261055		
FBgn0265870		
FBgn0050363		
FBgn0043783	ENSG00000143891	1
FBgn0051687	ENSG00000094880	1
FBgn0262450		
FBgn0038247		
FBgn0040038	ENSG00000161594	1
FBgn0032870	ENSG00000091640	1
FBgn0266669	ENSG00000168952	0
FBgn0266669	ENSG00000090989	0
FBgn0266669	ENSG00000250821	0
FBgn0038957	ENSG00000172331	1
FBgn0052563		
FBgn0266641		
FBgn0034704	ENSG00000037637	1
FBgn0033041		
FBgn0262286		
FBgn0051528	ENSG00000138629	0
FBgn0051528	ENSG00000175518	0
FBgn0051528	ENSG00000160803	0
FBgn0051528	ENSG00000188021	0
FBgn0051528	ENSG00000175520	0
FBgn0037895	ENSG00000148942	0
FBgn0037895	ENSG00000158865	0
FBgn0037895	ENSG00000117834	0
FBgn0037895	ENSG00000100170	0
FBgn0037895	ENSG00000198743	0
FBgn0037895	ENSG00000115665	0
FBgn0037895	ENSG00000100191	0
FBgn0037895	ENSG00000154025	0
FBgn0037895	ENSG00000140675	0
FBgn0037895	ENSG00000105641	0
FBgn0037895	ENSG00000256870	0
FBgn0053294		
FBgn0033010	ENSG00000095794	0
FBgn0033010	ENSG00000157613	0
FBgn0033010	ENSG00000118260	0
FBgn0033010	ENSG00000182158	0
FBgn0033010	ENSG00000213676	0
FBgn0033010	ENSG00000107175	0
FBgn0033010	ENSG00000123268	0
FBgn0033010	ENSG00000118217	0
FBgn0033010	ENSG00000060566	0
FBgn0033010	ENSG00000143578	0
FBgn0031856	ENSG00000147174	0
FBgn0033587		
FBgn0039080		
FBgn0261845		
FBgn0037772		
FBgn0266947		
FBgn0035786		
FBgn0027496	ENSG00000105669	1
FBgn0031896	ENSG00000215218	1
FBgn0032816	ENSG00000272414	0
FBgn0032816	ENSG00000189157	0
FBgn0032816	ENSG00000120837	0
FBgn0053381		
FBgn0038126	ENSG00000124812	0
FBgn0038126	ENSG00000124490	0
FBgn0038126	ENSG00000101074	0
FBgn0038126	ENSG00000139278	0
FBgn0038126	ENSG00000157335	0
FBgn0038126	ENSG00000140839	0
FBgn0038126	ENSG00000157322	0
FBgn0038126	ENSG00000137558	0
FBgn0038126	ENSG00000103196	0
FBgn0038126	ENSG00000180481	0
FBgn0038126	ENSG00000173401	0
FBgn0038126	ENSG00000121005	0
FBgn0038126	ENSG00000096006	0
FBgn0265745		
FBgn0264978	ENSG00000092108	1
FBgn0250907	ENSG00000133063	0
FBgn0250907	ENSG00000133048	0
FBgn0250907	ENSG00000064886	0
FBgn0250907	ENSG00000085465	0
FBgn0037520		
FBgn0032136		
FBgn0052720		
FBgn0020509		
FBgn0033062	ENSG00000087087	1
FBgn0033092	ENSG00000164967	1
FBgn0033092	ENSG00000178718	1
FBgn0038240		
FBgn0083965		
FBgn0261647	ENSG00000178662	0
FBgn0261647	ENSG00000144655	0
FBgn0261647	ENSG00000110925	0
FBgn0030085	ENSG00000146109	0
FBgn0260224	ENSG00000184033	0
FBgn0260224	ENSG00000268651	0
FBgn0260224	ENSG00000196976	0
FBgn0260224	ENSG00000126890	0
FBgn0034730	ENSG00000168447	0
FBgn0034730	ENSG00000072182	0
FBgn0034730	ENSG00000162572	0
FBgn0034730	ENSG00000111319	0
FBgn0034730	ENSG00000108684	0
FBgn0034730	ENSG00000166828	0
FBgn0034730	ENSG00000213199	0
FBgn0034730	ENSG00000110881	0
FBgn0036696	ENSG00000167272	1
FBgn0039064		
FBgn0030276	ENSG00000144635	1
FBgn0030276	ENSG00000135720	1
FBgn0031485	ENSG00000258539	1
FBgn0031485	ENSG00000203791	1
FBgn0034377		
FBgn0260756	ENSG00000148572	0
FBgn0028894	ENSG00000197045	1
FBgn0028894	ENSG00000130755	1
FBgn0041579		
FBgn0038934	ENSG00000164329	0
FBgn0050008	ENSG00000066322	0
FBgn0050008	ENSG00000164181	0
FBgn0031010		
FBgn0015010	ENSG00000173401	0
FBgn0015010	ENSG00000096006	0
FBgn0032671	ENSG00000081692	1
FBgn0034158		
FBgn0051715		
FBgn0038131		
FBgn0262795		
FBgn0030063	ENSG00000183520	1
FBgn0004635	ENSG00000141314	0
FBgn0266229		
FBgn0038095		
FBgn0041174	ENSG00000189030	0
FBgn0041174	ENSG00000134086	0
FBgn0032264	ENSG00000182333	0
FBgn0032264	ENSG00000107798	0
FBgn0032264	ENSG00000173239	0
FBgn0032264	ENSG00000204021	0
FBgn0032264	ENSG00000204022	0
FBgn0032264	ENSG00000204020	0
FBgn0264336		
FBgn0260642		
FBgn0025391	ENSG00000170624	0
FBgn0025391	ENSG00000185053	0
FBgn0025391	ENSG00000102683	0
FBgn0036476		
FBgn0262203		
FBgn0262993		
FBgn0052718		
FBgn0266171		
FBgn0039002		
FBgn0034000		
FBgn0035325		
FBgn0053262		
FBgn0037182		
FBgn0260400		
FBgn0267143		
FBgn0263386		
FBgn0037183		
FBgn0004240		
FBgn0002576	ENSG00000159216	0
FBgn0037796		
FBgn0052137	ENSG00000135127	0
FBgn0052137	ENSG00000162069	0
FBgn0035725		
FBgn0051637	ENSG00000175264	0
FBgn0051637	ENSG00000183196	0
FBgn0051637	ENSG00000135702	0
FBgn0051637	ENSG00000175040	0
FBgn0051637	ENSG00000122863	0
FBgn0051637	ENSG00000140835	0
FBgn0051637	ENSG00000147119	0
FBgn0266540		
FBgn0259140	ENSG00000107611	0
FBgn0033222		
FBgn0030686	ENSG00000114686	1
FBgn0041249		
FBgn0046247	ENSG00000204116	1
FBgn0046247	ENSG00000109220	1
FBgn0063298		
FBgn0085765		
FBgn0004863		
FBgn0030354	ENSG00000005007	1
FBgn0261992		
FBgn0267813		
FBgn0052058		
FBgn0263079	ENSG00000120262	0
FBgn0045761		
FBgn0016797	ENSG00000163251	0
FBgn0016797	ENSG00000106483	0
FBgn0016797	ENSG00000162998	0
FBgn0267152		
FBgn0263526		
FBgn0086384	ENSG00000186575	1
FBgn0030711		
FBgn0053839		
FBgn0013684	ENSG00000198786	1
FBgn0029539		
FBgn0031441		
FBgn0266098		
FBgn0051383		
FBgn0263343		
FBgn0017456	ENSG00000156587	0
FBgn0262187		
FBgn0036291	ENSG00000105700	1
FBgn0040237	ENSG00000197785	1
FBgn0010590	ENSG00000205220	0
FBgn0266654		
FBgn0036918	ENSG00000204220	1
FBgn0039151		
FBgn0047095		
FBgn0003388		
FBgn0260793	ENSG00000162621	0
FBgn0034265	ENSG00000104497	0
FBgn0085753		
FBgn0037992		
FBgn0038590	ENSG00000131043	1
FBgn0265974	ENSG00000158008	0
FBgn0026371	ENSG00000142731	1
FBgn0267643		
FBgn0262339		
FBgn0037223		
FBgn0027780	ENSG00000157426	0
FBgn0000273		
FBgn0040348	ENSG00000198863	1
FBgn0265001	ENSG00000168447	0
FBgn0265001	ENSG00000072182	0
FBgn0265001	ENSG00000162572	0
FBgn0265001	ENSG00000111319	0
FBgn0265001	ENSG00000108684	0
FBgn0265001	ENSG00000166828	0
FBgn0265001	ENSG00000213199	0
FBgn0265001	ENSG00000110881	0
FBgn0047178	ENSG00000130517	1
FBgn0047178	ENSG00000183571	0
FBgn0010583	ENSG00000100351	0
FBgn0010583	ENSG00000154016	0
FBgn0010583	ENSG00000189152	0
FBgn0010583	ENSG00000158092	0
FBgn0010583	ENSG00000101082	0
FBgn0010583	ENSG00000071051	0
FBgn0010583	ENSG00000189410	0
FBgn0010583	ENSG00000155926	0
FBgn0266087		
FBgn0267914		
FBgn0035455		
FBgn0039681	ENSG00000151117	1
FBgn0039681	ENSG00000180089	1
FBgn0026873	ENSG00000130772	1
FBgn0265862		
FBgn0040089	ENSG00000171794	0
FBgn0033821		
FBgn0032724	ENSG00000138780	1
FBgn0036356	ENSG00000142751	1
FBgn0052196	ENSG00000281039	0
FBgn0052196	ENSG00000006625	1
FBgn0032465	ENSG00000177752	1
FBgn0032465	ENSG00000145817	1
FBgn0033984		
FBgn0031879	ENSG00000134376	0
FBgn0033549	ENSG00000154920	0
FBgn0033549	ENSG00000197774	0
FBgn0051609		
FBgn0016122	ENSG00000264813	1
FBgn0038106	ENSG00000132591	0
FBgn0266962		
FBgn0040010	ENSG00000177143	1
FBgn0028903		
FBgn0027356	ENSG00000078053	0
FBgn0027356	ENSG00000110934	0
FBgn0027356	ENSG00000136717	1
FBgn0265045	ENSG00000162614	0
FBgn0267266		
FBgn0031630		
FBgn0038425		
